index,vehicle_id,p_start,p_temp,p_end,pre_routes,freq,label,regions
6376105,100000502,"(106.70200000000001, 10.7673)","(106.646, 10.7416)","(106.645, 10.7431)","('võ_văn_kiệt', 'phạm_phú_thứ', 'phạm_phú_thứ')",770,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_3_quận_6', 'phường_3_quận_6')"
6376109,100000502,"(106.70200000000001, 10.7673)","(106.645, 10.7426)","(106.645, 10.7431)","('võ_văn_kiệt', 'hẻm_84_bình_tiên', 'phạm_phú_thứ')",308,FALSE,"('phường_nguyễn_thái_bình_quận_1', 'phường_3_quận_6', 'phường_3_quận_6')"
6465700,100000502,"(106.62, 10.7263)","(106.62100000000001, 10.7267)","(106.62299999999999, 10.7277)","('an_dương_vương', 'võ_văn_kiệt', 'võ_văn_kiệt')",153,FALSE,"('phường_16_quận_8', 'phường_16_quận_8', 'phường_16_quận_8')"
6468016,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65, 10.7453)","('võ_văn_kiệt', 'võ_văn_kiệt', 'cao_văn_lầu')",952,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_1_quận_6')"
6468022,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.649, 10.7479)","('võ_văn_kiệt', 'võ_văn_kiệt', 'bến_bãi_sậy')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_4_quận_6')"
6468023,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.649, 10.7487)","('võ_văn_kiệt', 'võ_văn_kiệt', 'phạm_đình_hổ')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_2_quận_6')"
6468025,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.649, 10.7511)","('võ_văn_kiệt', 'võ_văn_kiệt', 'lê_quang_sung')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_2_quận_6')"
6468026,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.649, 10.7526)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_115_phạm_đình_hổ')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_6_quận_6')"
6468027,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.649, 10.7534)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hồng_bàng')",408,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_6_quận_6')"
6468028,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65, 10.7537)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_402_hồng_bàng')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_16_quận_11')"
6468031,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65100000000001, 10.7537)","('võ_văn_kiệt', 'võ_văn_kiệt', 'nguyễn_thị_nhỏ')",408,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_15_quận_5')"
6468034,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.7564)","('võ_văn_kiệt', 'võ_văn_kiệt', 'nguyễn_chí_thanh')",408,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_4_quận_11')"
6468037,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65299999999999, 10.7569)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_886_nguyễn_chí_thanh')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_15_quận_11')"
6468038,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hà_tôn_quyền')",816,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_12_quận_11')"
6468045,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65299999999999, 10.759)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_237_hà_tôn_quyền')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_6_quận_11')"
6468051,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.656, 10.7649)","('võ_văn_kiệt', 'võ_văn_kiệt', 'lê_đại_hành')",544,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_15_quận_11')"
6468056,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.769)","('võ_văn_kiệt', 'võ_văn_kiệt', 'vòng_xoay_lê_đại_hành')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_11_quận_11')"
6468057,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65100000000001, 10.7695)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_25_âu_cơ')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_14_quận_11')"
6468058,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65100000000001, 10.77)","('võ_văn_kiệt', 'võ_văn_kiệt', 'âu_cơ')",680,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_14_quận_11')"
6468060,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65, 10.7711)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_103_âu_cơ')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_14_quận_11')"
6468064,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65, 10.7804)","('võ_văn_kiệt', 'võ_văn_kiệt', 'lạc_long_quân')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_8_quận_tân_bình')"
6468065,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65, 10.7816)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_703_lạc_long_quân')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_10_quận_tân_bình')"
6468066,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65100000000001, 10.7827)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_958/13_lạc_long_quân')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_8_quận_tân_bình')"
6468067,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.7837)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_43_đông_hồ')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_8_quận_tân_bình')"
6468068,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.7846)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_54_duy_tân')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_8_quận_tân_bình')"
6468069,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.785)","('võ_văn_kiệt', 'võ_văn_kiệt', 'phú_hòa')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_7_quận_tân_bình')"
6468070,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.7854)","('võ_văn_kiệt', 'võ_văn_kiệt', 'tân_tiến')",408,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_8_quận_tân_bình')"
6468073,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.652, 10.7868)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_39_tân_thọ')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_8_quận_tân_bình')"
6468074,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65299999999999, 10.7913)","('võ_văn_kiệt', 'võ_văn_kiệt', 'lý_thường_kiệt')",816,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_11_quận_tân_bình')"
6468080,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65299999999999, 10.7931)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hoàng_văn_thụ')",2040,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_11_quận_tân_bình')"
6468090,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65700000000001, 10.7973)","('võ_văn_kiệt', 'võ_văn_kiệt', 'hẻm_340c_hoàng_văn_thụ')",272,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_4_quận_tân_bình')"
6468093,100000508,"(106.618, 10.7254)","(106.62, 10.7262)","(106.65799999999999, 10.7981)","('võ_văn_kiệt', 'võ_văn_kiệt', 'út_tịch')",136,FALSE,"('phường_an_lạc_none', 'phường_an_lạc_quận_8', 'phường_4_quận_tân_bình')"
6468786,100000508,"(106.618, 10.7254)","(106.641, 10.7393)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'empty', 'hà_tôn_quyền')",105,FALSE,"('phường_an_lạc_none', 'phường_7_quận_6', 'phường_12_quận_11')"
6468799,100000508,"(106.618, 10.7254)","(106.641, 10.7393)","(106.656, 10.7649)","('võ_văn_kiệt', 'empty', 'lê_đại_hành')",121,FALSE,"('phường_an_lạc_none', 'phường_7_quận_6', 'phường_15_quận_11')"
6468806,100000508,"(106.618, 10.7254)","(106.641, 10.7393)","(106.65100000000001, 10.77)","('võ_văn_kiệt', 'empty', 'âu_cơ')",215,FALSE,"('phường_an_lạc_none', 'phường_7_quận_6', 'phường_14_quận_11')"
6468818,100000508,"(106.618, 10.7254)","(106.641, 10.7393)","(106.652, 10.7854)","('võ_văn_kiệt', 'empty', 'tân_tiến')",129,FALSE,"('phường_an_lạc_none', 'phường_7_quận_6', 'phường_8_quận_tân_bình')"
6468822,100000508,"(106.618, 10.7254)","(106.641, 10.7393)","(106.65299999999999, 10.7913)","('võ_văn_kiệt', 'empty', 'lý_thường_kiệt')",258,FALSE,"('phường_an_lạc_none', 'phường_7_quận_6', 'phường_11_quận_tân_bình')"
6468828,100000508,"(106.618, 10.7254)","(106.641, 10.7393)","(106.65299999999999, 10.7931)","('võ_văn_kiệt', 'empty', 'hoàng_văn_thụ')",645,FALSE,"('phường_an_lạc_none', 'phường_7_quận_6', 'phường_11_quận_tân_bình')"
6469530,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65, 10.7458)","('võ_văn_kiệt', 'cao_văn_lầu', 'cao_văn_lầu')",357,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_1_quận_6')"
6469535,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.649, 10.7479)","('võ_văn_kiệt', 'cao_văn_lầu', 'bến_bãi_sậy')",102,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_4_quận_6')"
6469536,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.649, 10.7487)","('võ_văn_kiệt', 'cao_văn_lầu', 'phạm_đình_hổ')",102,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_2_quận_6')"
6469538,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.649, 10.7511)","('võ_văn_kiệt', 'cao_văn_lầu', 'lê_quang_sung')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_2_quận_6')"
6469539,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.649, 10.7526)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_115_phạm_đình_hổ')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_6_quận_6')"
6469540,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.649, 10.7534)","('võ_văn_kiệt', 'cao_văn_lầu', 'hồng_bàng')",357,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_6_quận_6')"
6469541,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65, 10.7537)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_402_hồng_bàng')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_16_quận_11')"
6469544,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65100000000001, 10.7537)","('võ_văn_kiệt', 'cao_văn_lầu', 'nguyễn_thị_nhỏ')",357,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_15_quận_5')"
6469547,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.7564)","('võ_văn_kiệt', 'cao_văn_lầu', 'nguyễn_chí_thanh')",357,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_4_quận_11')"
6469550,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.7569)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_886_nguyễn_chí_thanh')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_15_quận_11')"
6469551,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'cao_văn_lầu', 'hà_tôn_quyền')",714,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_12_quận_11')"
6469554,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'cao_văn_lầu', 'empty')",238,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_4_quận_11')"
6469558,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.759)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_237_hà_tôn_quyền')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_6_quận_11')"
6469559,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.76)","('võ_văn_kiệt', 'cao_văn_lầu', '3_tháng_2')",595,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_6_quận_11')"
6469564,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.656, 10.7649)","('võ_văn_kiệt', 'cao_văn_lầu', 'lê_đại_hành')",476,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_15_quận_11')"
6469569,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.769)","('võ_văn_kiệt', 'cao_văn_lầu', 'vòng_xoay_lê_đại_hành')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_11_quận_11')"
6469570,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65100000000001, 10.7695)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_25_âu_cơ')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_14_quận_11')"
6469571,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65100000000001, 10.77)","('võ_văn_kiệt', 'cao_văn_lầu', 'âu_cơ')",595,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_14_quận_11')"
6469573,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65, 10.7711)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_103_âu_cơ')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_14_quận_11')"
6469577,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65, 10.7804)","('võ_văn_kiệt', 'cao_văn_lầu', 'lạc_long_quân')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_8_quận_tân_bình')"
6469578,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65, 10.7816)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_703_lạc_long_quân')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_10_quận_tân_bình')"
6469579,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65100000000001, 10.7827)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_958/13_lạc_long_quân')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_8_quận_tân_bình')"
6469580,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.7837)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_43_đông_hồ')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_8_quận_tân_bình')"
6469581,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.7846)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_54_duy_tân')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_8_quận_tân_bình')"
6469582,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.785)","('võ_văn_kiệt', 'cao_văn_lầu', 'phú_hòa')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_7_quận_tân_bình')"
6469583,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.7854)","('võ_văn_kiệt', 'cao_văn_lầu', 'tân_tiến')",357,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_8_quận_tân_bình')"
6469586,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.652, 10.7868)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_39_tân_thọ')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_8_quận_tân_bình')"
6469587,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.7913)","('võ_văn_kiệt', 'cao_văn_lầu', 'lý_thường_kiệt')",714,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_11_quận_tân_bình')"
6469593,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65299999999999, 10.7931)","('võ_văn_kiệt', 'cao_văn_lầu', 'hoàng_văn_thụ')",1785,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_11_quận_tân_bình')"
6469603,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65700000000001, 10.7973)","('võ_văn_kiệt', 'cao_văn_lầu', 'hẻm_340c_hoàng_văn_thụ')",238,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_4_quận_tân_bình')"
6469606,100000508,"(106.618, 10.7254)","(106.65, 10.7453)","(106.65799999999999, 10.7981)","('võ_văn_kiệt', 'cao_văn_lầu', 'út_tịch')",119,FALSE,"('phường_an_lạc_none', 'phường_1_quận_6', 'phường_4_quận_tân_bình')"
6470016,100000508,"(106.618, 10.7254)","(106.649, 10.7479)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'bến_bãi_sậy', 'hà_tôn_quyền')",102,FALSE,"('phường_an_lạc_none', 'phường_4_quận_6', 'phường_12_quận_11')"
6470052,100000508,"(106.618, 10.7254)","(106.649, 10.7479)","(106.65299999999999, 10.7913)","('võ_văn_kiệt', 'bến_bãi_sậy', 'lý_thường_kiệt')",102,FALSE,"('phường_an_lạc_none', 'phường_4_quận_6', 'phường_11_quận_tân_bình')"
6470058,100000508,"(106.618, 10.7254)","(106.649, 10.7479)","(106.65299999999999, 10.7931)","('võ_văn_kiệt', 'bến_bãi_sậy', 'hoàng_văn_thụ')",255,FALSE,"('phường_an_lạc_none', 'phường_4_quận_6', 'phường_11_quận_tân_bình')"
6470090,100000508,"(106.618, 10.7254)","(106.649, 10.7487)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'phạm_đình_hổ', 'hà_tôn_quyền')",102,FALSE,"('phường_an_lạc_none', 'phường_2_quận_6', 'phường_12_quận_11')"
6470126,100000508,"(106.618, 10.7254)","(106.649, 10.7487)","(106.65299999999999, 10.7913)","('võ_văn_kiệt', 'phạm_đình_hổ', 'lý_thường_kiệt')",102,FALSE,"('phường_an_lạc_none', 'phường_2_quận_6', 'phường_11_quận_tân_bình')"
6470132,100000508,"(106.618, 10.7254)","(106.649, 10.7487)","(106.65299999999999, 10.7931)","('võ_văn_kiệt', 'phạm_đình_hổ', 'hoàng_văn_thụ')",255,FALSE,"('phường_an_lạc_none', 'phường_2_quận_6', 'phường_11_quận_tân_bình')"
6470235,100000508,"(106.618, 10.7254)","(106.649, 10.7511)","(106.65299999999999, 10.7583)","('võ_văn_kiệt', 'lê_quang_sung', 'hà_tôn_quyền')",102,FALSE,"('phường_an_lạc_none', 'phường_2_quận_6', 'phường_12_quận_11')"
6470271,100000508,"(106.618, 10.7254)","(106.649, 10.7511)","(106.65299999999999, 10.7913)","('võ_văn_kiệt', 'lê_quang_sung', 'lý_thường_kiệt')",102,FALSE,"('phường_an_lạc_none', 'phường_2_quận_6', 'phường_11_quận_tân_bình')"
6470277,100000508,"(106.618, 10.7254)","(106.649, 10.7511)","(106.65299999999999, 10.7931)","('võ_văn_kiệt', 'lê_quang_sung', 'hoàng_văn_thụ')",255,FALSE,"('phường_an_lạc_none', 'phường_2_quận_6', 'phường_11_quận_tân_bình')"
